liam_0001|एक आदमी अचानक रेत में पैर फिसलने से|एक आदमी अचानक रेत में पैर फिसलने से
liam_0148|यहां से हजारों मील दूर थी।|यहां से हजारों मील दूर थी।
liam_0149|प्रोफेसर ने अनुमान लगाया कि यह मछलियां भूमिगत सुरंगों के जरिए यहां तक आ गई है। प्रोफेसर ने|प्रोफेसर ने अनुमान लगाया कि यह मछलियां भूमिगत सुरंगों के जरिए यहां तक आ गई है। प्रोफेसर ने
liam_0150|एक मछली को मछलीघर में रखा। बीच में|एक मछली को मछलीघर में रखा। बीच में
liam_0151|एक स्टील की प्लेट डाली और दूसरी तरफ एक मेंढक को छोड़ा। सब|एक स्टील की प्लेट डाली और दूसरी तरफ एक मेंढक को छोड़ा। सब
liam_0152|हंसने लगे। भला मछली स्टील को कैसे|हंसने लगे। भला मछली स्टील को कैसे
liam_0153|तोड़ेगी? लेकिन अगले ही पल मछली ने जोरदार टक्कर मारी और स्टील में छेद हो गया।|तोड़ेगी? लेकिन अगले ही पल मछली ने जोरदार टक्कर मारी और स्टील में छेद हो गया।
liam_0154|मेंढक को खतरा हुआ। तभी एक लड़के ने बहादुरी दिखाते हुए हाथ डालकर उसे बचा लिया। प्रोफेसर|मेंढक को खतरा हुआ। तभी एक लड़के ने बहादुरी दिखाते हुए हाथ डालकर उसे बचा लिया। प्रोफेसर
liam_0155|बोले, यह मछलियां वो नहीं है जो तुम सोचते|बोले, यह मछलियां वो नहीं है जो तुम सोचते
liam_0156|हो। यह है एक नई|हो। यह है एक नई
liam_0157|प्रजाति का आतंक। एक आदमी गलती से मंगल ग्रह|प्रजाति का आतंक। एक आदमी गलती से मंगल ग्रह
liam_0158|पर गिर जाता है और हैरानी की बात यह कि वह सीधे एक पानी के तालाब|पर गिर जाता है और हैरानी की बात यह कि वह सीधे एक पानी के तालाब
liam_0159|के पास जाकर गिरता है। वह खुशी से झूम उठता है और|के पास जाकर गिरता है। वह खुशी से झूम उठता है और
liam_0160|झटपट पानी पीने लगता है। फिर अपनी बोतल निकाल कर उसे|झटपट पानी पीने लगता है। फिर अपनी बोतल निकाल कर उसे
liam_0161|भरने की कोशिश करता है। तभी उसे पता चलता है कि उस पानी|भरने की कोशिश करता है। तभी उसे पता चलता है कि उस पानी
liam_0162|में अजीब से पौधे उग रहे हैं। उसका साथी छोटा बंदर बड़े चाव से|में अजीब से पौधे उग रहे हैं। उसका साथी छोटा बंदर बड़े चाव से
liam_0163|उन्हीं पौधों को खा रहा होता है। आदमी उसकी नकल करता है। पौधों की एक लड़ी|उन्हीं पौधों को खा रहा होता है। आदमी उसकी नकल करता है। पौधों की एक लड़ी
liam_0164|तोड़ता है। उसका छिलका हटाता है। अंदर का फल देखने में बिल्कुल सॉसेज जैसा लगता|तोड़ता है। उसका छिलका हटाता है। अंदर का फल देखने में बिल्कुल सॉसेज जैसा लगता
liam_0165|है और स्वाद भी वैसा ही होता है। खाने की स्थिरता बनाए रखने के लिए वह आदमी तालाब में उन पौधों की खेती करने लगता है|है और स्वाद भी वैसा ही होता है। खाने की स्थिरता बनाए रखने के लिए वह आदमी तालाब में उन पौधों की खेती करने लगता है
liam_0166|और खुद भी आराम से वहीं नहाने लगता है। रात|और खुद भी आराम से वहीं नहाने लगता है। रात
liam_0167|को वह सॉसेज से एक खिचड़ी|को वह सॉसेज से एक खिचड़ी
liam_0168|जैसा कुछ बनाता है, जो|जैसा कुछ बनाता है, जो
liam_0169|देखने में बिल्कुल अजीब लगता|देखने में बिल्कुल अजीब लगता
liam_0170|है और खाकर तो और भी अजीब। वह तुरंत बेहोश हो जाता है। जब उसकी|है और खाकर तो और भी अजीब। वह तुरंत बेहोश हो जाता है। जब उसकी
liam_0171|आंख खुलती है तो देखता है कोई शख्स पत्थर पर कुछ खटखटा रहा है। वह दौड़कर पत्थर हटाता|आंख खुलती है तो देखता है कोई शख्स पत्थर पर कुछ खटखटा रहा है। वह दौड़कर पत्थर हटाता
liam_0172|है तो पाता है कि वह उसका|है तो पाता है कि वह उसका
liam_0173|वही साथी है जो क्रैश के वक्त मर गया था। आदमी|वही साथी है जो क्रैश के वक्त मर गया था। आदमी
liam_0174|उससे लगातार बातें करता है, लेकिन वह लकड़ी के पुतले जैसा एकदम चुप रहता है। तभी उसके खुद के बनाए अलार्म की आवाज|उससे लगातार बातें करता है, लेकिन वह लकड़ी के पुतले जैसा एकदम चुप रहता है। तभी उसके खुद के बनाए अलार्म की आवाज
liam_0175|आती है और उसे समझ आता है कि यह सब उस अजीब खिचड़ी का नशा था। दूसरे दिन वह ऑक्सीजन|आती है और उसे समझ आता है कि यह सब उस अजीब खिचड़ी का नशा था। दूसरे दिन वह ऑक्सीजन
liam_0176|सिलिंडर और बंदर को लेकर मंगल ग्रह की|सिलिंडर और बंदर को लेकर मंगल ग्रह की
liam_0177|सभ्यता की खोज में निकलता है और उसे इंसानी|सभ्यता की खोज में निकलता है और उसे इंसानी
liam_0178|हाथ की हड्डी मिलती है, जिस पर|हाथ की हड्डी मिलती है, जिस पर
liam_0179|एक अजीब सा ब्रेसलेट बंधा होता है। क्या मंगल पर इंसानी सभ्यता थी?|एक अजीब सा ब्रेसलेट बंधा होता है। क्या मंगल पर इंसानी सभ्यता थी?
liam_0180|रात को उसकी स्पेसशिप की डिटेक्शन मशीन कुछ सिग्नल|रात को उसकी स्पेसशिप की डिटेक्शन मशीन कुछ सिग्नल
liam_0181|पकड़ती है। वह देखता है कि दूर एक यूएफओ घूम रहा|पकड़ती है। वह देखता है कि दूर एक यूएफओ घूम रहा
liam_0182|है। वह तुरंत मदद की उम्मीद में अपने उपकरण लेकर निकलता|है। वह तुरंत मदद की उम्मीद में अपने उपकरण लेकर निकलता
liam_0183|है। लेकिन वह यूएफओ बिना भेदभाव के हमला कर देता है। आदमी तुरंत|है। लेकिन वह यूएफओ बिना भेदभाव के हमला कर देता है। आदमी तुरंत
liam_0184|छिप जाता है और चोरी छिपे कैमरे से वीडियो बनाता है। तभी उसके पीछे एक जोड़ी टांगे दिखाई देती|छिप जाता है और चोरी छिपे कैमरे से वीडियो बनाता है। तभी उसके पीछे एक जोड़ी टांगे दिखाई देती
liam_0185|हैं। एक काले रंग का मंगलवासी खड़ा होता है। यूएफओ का|हैं। एक काले रंग का मंगलवासी खड़ा होता है। यूएफओ का
liam_0186|हमला उस मंगलवासी के बहुत करीब होता है। आदमी उसे बचाने जाता है। तभी उसकी नजर पड़ती है कि उस मंगलवासी के हाथ में|हमला उस मंगलवासी के बहुत करीब होता है। आदमी उसे बचाने जाता है। तभी उसकी नजर पड़ती है कि उस मंगलवासी के हाथ में
liam_0187|वही ब्रेसलेट है जो उस इंसानी|वही ब्रेसलेट है जो उस इंसानी
liam_0188|कंकाल पर था। वह उसे साथ लेकर भागता है। लेकिन भाषा की समस्या|कंकाल पर था। वह उसे साथ लेकर भागता है। लेकिन भाषा की समस्या
liam_0189|के कारण दोनों की बातचीत नहीं हो पाती। आखिरकार वह एक वीडियो रिकॉर्डिंग देखते हैं, जिससे पता चलता है कि मंगलवासियों को एलियंस ने गुलाम बना रखा था और यह ब्रेसलेट असल|के कारण दोनों की बातचीत नहीं हो पाती। आखिरकार वह एक वीडियो रिकॉर्डिंग देखते हैं, जिससे पता चलता है कि मंगलवासियों को एलियंस ने गुलाम बना रखा था और यह ब्रेसलेट असल
liam_0190|में एक स्लेवरी लॉक था। आदमी बाहर जाकर देखता है कि कुछ यूएफओ आसमान में उड़ते हुए पास की जगह पर बमबारी कर रहे|में एक स्लेवरी लॉक था। आदमी बाहर जाकर देखता है कि कुछ यूएफओ आसमान में उड़ते हुए पास की जगह पर बमबारी कर रहे
liam_0191|हैं और फिर दूर चले|हैं और फिर दूर चले
liam_0192|जाते हैं। खतरा फिलहाल टल गया|जाते हैं। खतरा फिलहाल टल गया
liam_0193|है। आदमी गुफा का मुंह बंद करता है, लेकिन मंगलवासी अचानक उसके सामने घुटनों के|है। आदमी गुफा का मुंह बंद करता है, लेकिन मंगलवासी अचानक उसके सामने घुटनों के
liam_0194|बल बैठकर कुछ मांगने लगता|बल बैठकर कुछ मांगने लगता
liam_0195|है। लेकिन आदमी कुछ नहीं समझता। मंगलवासी|है। लेकिन आदमी कुछ नहीं समझता। मंगलवासी
liam_0196|बहुत मेहनती होता है। सारा घर का काम संभाल लेता है और आदमी राजा|बहुत मेहनती होता है। सारा घर का काम संभाल लेता है और आदमी राजा
liam_0197|जैसे जिंदगी जीने लगता है। दोनों की|जैसे जिंदगी जीने लगता है। दोनों की
liam_0198|दोस्ती भी गहरी हो जाती है। एक दिन|दोस्ती भी गहरी हो जाती है। एक दिन
liam_0199|मंगलवासी उसे एक जगह ले जाता है। वह खदान|मंगलवासी उसे एक जगह ले जाता है। वह खदान
liam_0200|जहां अब सब मंगलवासी मारे जा|जहां अब सब मंगलवासी मारे जा
liam_0201|चुके थे। मंगलवासी बहुत दुखी होता|चुके थे। मंगलवासी बहुत दुखी होता
liam_0202|है। आदमी उसे समझा रहा होता है। तभी एक लाल रंग का छोटा ग्रह|है। आदमी उसे समझा रहा होता है। तभी एक लाल रंग का छोटा ग्रह
liam_0203|तेजी से उनके ऊपर आकर फट जाता है। आदमी|तेजी से उनके ऊपर आकर फट जाता है। आदमी
liam_0204|मंगलवासी को लेकर तुरंत छिप जाता है। ग्रह के|मंगलवासी को लेकर तुरंत छिप जाता है। ग्रह के
liam_0205|फटने से काले धुएं का गुब्बारा उड़ता है।|फटने से काले धुएं का गुब्बारा उड़ता है।
liam_0206|मंगलवासी इससे जल्दी एडजस्ट कर लेता है, लेकिन|मंगलवासी इससे जल्दी एडजस्ट कर लेता है, लेकिन
liam_0207|आदमी जल्द ही दबकर बेहोश हो जाता है। मंगलवासी उसे|आदमी जल्द ही दबकर बेहोश हो जाता है। मंगलवासी उसे
liam_0208|निकाल कर अपने शरीर से ढक लेता है और फिर एक दवा की|निकाल कर अपने शरीर से ढक लेता है और फिर एक दवा की
liam_0209|गोली खिलाकर उसे सुरक्षित जगह ले जाता है। आदमी होश में आता है और|गोली खिलाकर उसे सुरक्षित जगह ले जाता है। आदमी होश में आता है और
liam_0210|पाता है कि अब उसे|पाता है कि अब उसे
liam_0211|ऑक्सीजन की जरूरत नहीं है। सब उस गोली की वजह|ऑक्सीजन की जरूरत नहीं है। सब उस गोली की वजह
liam_0212|से। इसके बाद दोनों की दोस्ती|से। इसके बाद दोनों की दोस्ती
liam_0213|और मजबूत हो जाती है। आदमी अब|और मजबूत हो जाती है। आदमी अब
liam_0214|सिर्फ मजे नहीं करता बल्कि मंगलवासी के साथ|सिर्फ मजे नहीं करता बल्कि मंगलवासी के साथ
liam_0215|काम भी करता है। लेकिन वह ब्रेसलेट अभी भी खतरा|काम भी करता है। लेकिन वह ब्रेसलेट अभी भी खतरा
liam_0216|बना हुआ है। आदमी उसे पतली स्टील वायर से काटने|बना हुआ है। आदमी उसे पतली स्टील वायर से काटने
liam_0217|की कोशिश करता है पर आधे में|की कोशिश करता है पर आधे में
liam_0218|ही यूएफओ फिर से हमला कर देते हैं। दोनों तुरंत सामान उठाकर भागते हैं।|ही यूएफओ फिर से हमला कर देते हैं। दोनों तुरंत सामान उठाकर भागते हैं।
liam_0219|वह एक चट्टान के किनारे छिप जाते हैं, लेकिन वहां से कोई रास्ता नहीं होता। मंगलवासी|वह एक चट्टान के किनारे छिप जाते हैं, लेकिन वहां से कोई रास्ता नहीं होता। मंगलवासी
liam_0220|सामने की चट्टान पर चढ़ता है|सामने की चट्टान पर चढ़ता है
liam_0221|और आदमी को भी ऊपर खींच लेता है। दोनों|और आदमी को भी ऊपर खींच लेता है। दोनों
liam_0222|धीरे धीरे आगे बढ़ते हैं।|धीरे धीरे आगे बढ़ते हैं।
liam_0223|यूएफओ उन्हें नहीं ढूंढ पाते और चले जाते हैं। उन्हें एक गुफा मिलती है। मंगलवासी|यूएफओ उन्हें नहीं ढूंढ पाते और चले जाते हैं। उन्हें एक गुफा मिलती है। मंगलवासी
liam_0224|एक और गोली आदमी को|एक और गोली आदमी को
liam_0225|देता है ताकि उसे ऑक्सीजन न लेनी पड़े। अपनी गोली वह छिपा लेता है। आदमी समय का|देता है ताकि उसे ऑक्सीजन न लेनी पड़े। अपनी गोली वह छिपा लेता है। आदमी समय का
liam_0226|फायदा उठाकर ब्रेसलेट काटता है और एक हाथ आजाद कर देता है।|फायदा उठाकर ब्रेसलेट काटता है और एक हाथ आजाद कर देता है।
liam_0227|यूएफओ उन्हें खोजते रहते हैं तो दोनों आगे|यूएफओ उन्हें खोजते रहते हैं तो दोनों आगे
liam_0228|बढ़ते हैं। लेकिन तभी ज्वालामुखी फटता है। लावा बहने लगताता है|बढ़ते हैं। लेकिन तभी ज्वालामुखी फटता है। लावा बहने लगताता है
liam_0229|और उनका पानी भी खत्म हो|और उनका पानी भी खत्म हो
liam_0230|जाता है। उन्हें सतह पर जाना|जाता है। उन्हें सतह पर जाना
liam_0231|पड़ता है पर बहुत देर तक पानी|पड़ता है पर बहुत देर तक पानी
liam_0232|नहीं मिलता। आदमी की हालत खराब होने लगती है। मंगलवासी फिर अपनी गोली|नहीं मिलता। आदमी की हालत खराब होने लगती है। मंगलवासी फिर अपनी गोली
liam_0233|उसे दे देता है और अपनी छिपा लेता है। लगातार गोली न|उसे दे देता है और अपनी छिपा लेता है। लगातार गोली न
liam_0234|लेने से अब उसकी हालत|लेने से अब उसकी हालत
liam_0235|भी खराब हो रही थी। आदमी को शक होता है। वह|भी खराब हो रही थी। आदमी को शक होता है। वह
liam_0236|उसका पोटली खोलता है और सच्चाई समझ जाता|उसका पोटली खोलता है और सच्चाई समझ जाता
liam_0237|है। मंगलवासी ने सारी गोलियां उसे दे|है। मंगलवासी ने सारी गोलियां उसे दे
liam_0238|दी थी। वह तुरंत उसे|दी थी। वह तुरंत उसे
liam_0239|अपनी गोली खिलाता है। फिर उन्हें एक|अपनी गोली खिलाता है। फिर उन्हें एक
liam_0240|झील मिलती है। लेकिन खुशी ज्यादा देर|झील मिलती है। लेकिन खुशी ज्यादा देर
liam_0241|नहीं टिकती। अचानक बहुत ठंडा मौसम आ जाता है। दोनों|नहीं टिकती। अचानक बहुत ठंडा मौसम आ जाता है। दोनों
liam_0242|बर्फ से एक छोटा गुफानुमा घर बनाते हैं। आदमी इस|बर्फ से एक छोटा गुफानुमा घर बनाते हैं। आदमी इस
liam_0243|मौके पर दूसरा ब्रेसलेट भी काट देता है। पर तभी फिर ज्वालामुखी|मौके पर दूसरा ब्रेसलेट भी काट देता है। पर तभी फिर ज्वालामुखी
liam_0244|फटता है और इससे हिमस्खलन|फटता है और इससे हिमस्खलन
liam_0245|हो जाता है। दोनों बर्फ में दब जाते हैं। मंगलवासी उठता है|हो जाता है। दोनों बर्फ में दब जाते हैं। मंगलवासी उठता है
liam_0246|और आदमी को बर्फ से|और आदमी को बर्फ से
liam_0247|बाहर निकालता है। वह बहुत कमजोर होता है।|बाहर निकालता है। वह बहुत कमजोर होता है।
liam_0248|उसे गोली देने ही|उसे गोली देने ही
liam_0249|वाला होता है किकि देखता है बर्फ पिघल रही|वाला होता है किकि देखता है बर्फ पिघल रही
liam_0250|है। ज्वालामुखी की गर्मी से तापमान बढ़ रहा था। आदमी तुरंत|है। ज्वालामुखी की गर्मी से तापमान बढ़ रहा था। आदमी तुरंत
liam_0251|अपना उपकरण निकालता है और सिग्नल भेजता है। उसे|अपना उपकरण निकालता है और सिग्नल भेजता है। उसे
liam_0252|पृथ्वी की एक स्पेसशिप का जवाब मिल जाता है।|पृथ्वी की एक स्पेसशिप का जवाब मिल जाता है।
liam_0253|स्पेसशिप तुरंत बचाव के लिए रवाना हो जाती है। लगता है अब आदमी मंगलवासी को लेकर पृथ्वी की सैर पर निकल सकता है।|स्पेसशिप तुरंत बचाव के लिए रवाना हो जाती है। लगता है अब आदमी मंगलवासी को लेकर पृथ्वी की सैर पर निकल सकता है।
liam_0254|एक फायरफाइटर माचिस जलाता है। अगर आग बीच में ही बुझ जाए तो माना जाता है कि इस|एक फायरफाइटर माचिस जलाता है। अगर आग बीच में ही बुझ जाए तो माना जाता है कि इस
liam_0255|बार आग बुझाने में|बार आग बुझाने में
liam_0256|कोई मरेगा नहीं। पर|कोई मरेगा नहीं। पर
liam_0257|इस बार ऐसा नहीं हुआ। आग जलती|इस बार ऐसा नहीं हुआ। आग जलती
liam_0258|रही। यहां तक कि उसकी उंगलियां जलने|रही। यहां तक कि उसकी उंगलियां जलने
liam_0259|लगी। सब फायरफाइटर का चेहरा उतर गया। इसका मतलब था कि मौसम और हवा दोनों|लगी। सब फायरफाइटर का चेहरा उतर गया। इसका मतलब था कि मौसम और हवा दोनों
liam_0260|आग के लिए बहुत खतरनाक हैं। टीम का|आग के लिए बहुत खतरनाक हैं। टीम का
liam_0261|लीडर तुरंत ऊपर चढ़कर देखने गया। जो उसने|लीडर तुरंत ऊपर चढ़कर देखने गया। जो उसने
liam_0262|देखा वह बहुत डरावना था। जंगल की भयानक आग सीधा गांव|देखा वह बहुत डरावना था। जंगल की भयानक आग सीधा गांव
liam_0263|की तरफ बढ़ रही थी। अंदाजा था कि १०-१५ मिनट में पूरा|की तरफ बढ़ रही थी। अंदाजा था कि १०-१५ मिनट में पूरा
liam_0264|गांव जल जाएगा। अब एक|गांव जल जाएगा। अब एक
liam_0265|ही रास्ता था सब लोगों को गांव से|ही रास्ता था सब लोगों को गांव से
liam_0266|तुरंत बाहर निकालना। लेकिन कुछ गांव वाले घर छोड़ने|तुरंत बाहर निकालना। लेकिन कुछ गांव वाले घर छोड़ने
liam_0267|को तैयार ही नहीं थे। एक आदमी पानी के|को तैयार ही नहीं थे। एक आदमी पानी के
liam_0268|पाइप से अपना घर भिगो रहा था। सोच रहा|पाइप से अपना घर भिगो रहा था। सोच रहा
liam_0269|था कि घर के|था कि घर के
liam_0270|अंदर रहकर बच जाएगा।|अंदर रहकर बच जाएगा।
liam_0271|लीडर ने उससे कहा, "पागलपन मत|लीडर ने उससे कहा, "पागलपन मत
liam_0272|करो। यह घर तीन मिनट|करो। यह घर तीन मिनट
liam_0273|भी नहीं टिकेगा। आग इसे राख बना देगी।" लीडर|भी नहीं टिकेगा। आग इसे राख बना देगी।" लीडर
liam_0274|उसके दो बच्चों को उठाकर ले|उसके दो बच्चों को उठाकर ले
liam_0275|गया और उस आदमी को वहीं छोड़ दिया। जब|गया और उस आदमी को वहीं छोड़ दिया। जब
liam_0276|गांव वाले गाड़ियों में बैठकर निकलने लगे तब ऊपर से रेस्क्यू हेलीकॉप्टर ने देखा कि गांव से बाहर जाने वाली इकलौती सड़क भी|गांव वाले गाड़ियों में बैठकर निकलने लगे तब ऊपर से रेस्क्यू हेलीकॉप्टर ने देखा कि गांव से बाहर जाने वाली इकलौती सड़क भी
liam_0277|आग से बंद हो चुकी है। अब|आग से बंद हो चुकी है। अब
liam_0278|गाड़ी से भागना नामुमकिन था।|गाड़ी से भागना नामुमकिन था।
liam_0279|लीडर ने फैसला लिया, पहले औरतों और बच्चों को हेलीकॉप्टर से|लीडर ने फैसला लिया, पहले औरतों और बच्चों को हेलीकॉप्टर से
liam_0280|निकाला जाएगा। पर हेलीकॉप्टर पुराना|निकाला जाएगा। पर हेलीकॉप्टर पुराना
liam_0281|था। सीधी उड़ान नहीं भर पा|था। सीधी उड़ान नहीं भर पा
liam_0282|रहा था इसलिए नीचे रस्सी लटका दी|रहा था इसलिए नीचे रस्सी लटका दी
liam_0283|गई। बच्चों को सुरक्षित रखने के लिए लीडर ने एक खतरनाक प्लान बनाया।|गई। बच्चों को सुरक्षित रखने के लिए लीडर ने एक खतरनाक प्लान बनाया।
liam_0284|रस्सी को एक पिकअप गाड़ी के चारों पहियों से बांध दिया और औरतों को बच्चों के साथ गाड़ी में बैठा|रस्सी को एक पिकअप गाड़ी के चारों पहियों से बांध दिया और औरतों को बच्चों के साथ गाड़ी में बैठा
liam_0285|दिया। एक मां|दिया। एक मां
liam_0286|डर गई। वह किसी भी हालत में अपने बच्चे को उस गाड़ी में बैठाने को|डर गई। वह किसी भी हालत में अपने बच्चे को उस गाड़ी में बैठाने को
liam_0287|तैयार नहीं थी। लीडर ने उसे|तैयार नहीं थी। लीडर ने उसे
liam_0288|समझाया, "अगर आज मेरी अपनी बेटी भी|समझाया, "अगर आज मेरी अपनी बेटी भी
liam_0289|होती तो मैं उसे भी इसी गाड़ी|होती तो मैं उसे भी इसी गाड़ी
liam_0290|में बैठाता क्योंकि जिंदा बचने का यही|में बैठाता क्योंकि जिंदा बचने का यही
liam_0291|एक रास्ता है।" सबको बैठाने के बाद हेलीकॉप्टर धीरे धीरे ऊपर उठा।|एक रास्ता है।" सबको बैठाने के बाद हेलीकॉप्टर धीरे धीरे ऊपर उठा।
liam_0292|पर ज्यादा वजन होने की वजह से बार बार फेल हो रहा|पर ज्यादा वजन होने की वजह से बार बार फेल हो रहा
liam_0293|था। वजन कम करना जरूरी था।|था। वजन कम करना जरूरी था।
liam_0294|आग अब बहुत करीब आ चुकी|आग अब बहुत करीब आ चुकी
liam_0295|थी। अगर अब भी हेलीकॉप्टर नहीं उड़ा तो सब लोग यहीं जल|थी। अगर अब भी हेलीकॉप्टर नहीं उड़ा तो सब लोग यहीं जल
liam_0296|जाएंगे। तभी एक बुजुर्ग औरत आगे|जाएंगे। तभी एक बुजुर्ग औरत आगे
liam_0297|आई। उसके बाद गाड़ी में बैठी बाकी औरतें भी नीचे|आई। उसके बाद गाड़ी में बैठी बाकी औरतें भी नीचे
liam_0298|उतर आई। बच्चों को बचाने के लिए फायरफाइटर ने उन्हें रस्सी से गाड़ी में कसकर|उतर आई। बच्चों को बचाने के लिए फायरफाइटर ने उन्हें रस्सी से गाड़ी में कसकर
liam_0299|बांध दिया। फिर इवान ने|बांध दिया। फिर इवान ने
liam_0300|मैक्स से कहा, "गाड़ी चलाओ" ताकि वह हेलीकॉप्टर के लिए|मैक्स से कहा, "गाड़ी चलाओ" ताकि वह हेलीकॉप्टर के लिए
liam_0301|सपोर्ट बन सके। जैसे ही हेलीकॉप्टर और गाड़ी एक|सपोर्ट बन सके। जैसे ही हेलीकॉप्टर और गाड़ी एक
liam_0302|साथ चले, इस बार हेलीकॉप्टर सच में|साथ चले, इस बार हेलीकॉप्टर सच में
liam_0303|उड़ गया। बच्चों को सुरक्षित जाते देख इवान बाकी लोगों को लेकर चार किलोमीटर दूर नदी की तरफ चल|उड़ गया। बच्चों को सुरक्षित जाते देख इवान बाकी लोगों को लेकर चार किलोमीटर दूर नदी की तरफ चल
liam_0304|पड़ा। जब सब मुश्किल से पहाड़ी पर पहुंचे तो शाम हो चुकी|पड़ा। जब सब मुश्किल से पहाड़ी पर पहुंचे तो शाम हो चुकी
liam_0305|थी। पीछे मुड़कर देखा तो पूरा गांव आग के समंदर में डूब चुका था।|थी। पीछे मुड़कर देखा तो पूरा गांव आग के समंदर में डूब चुका था।
